Id,Number,Timestamp,Due date,,,Uniq items ordered,Amount excluding taxes (CAD),Amount including taxes (CAD),Status,Distribution mode,Delivery date,Delivery fees (CAD),Distance to pickup (km),Vendor organization id,,Buyer organization id,,Creator organization id,,Creator logged in
XtlBxPZcDY0y52Ngu5gu,PO220928-1560,2024-06-17,2022-10-13,,,6,"109,56","109,56",completed,delivery,2022-09-30,0,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
e4bw6ui9vwmd8KHHrIjo,PO220929-2384,2024-06-17,2022-10-29,,,2,48,48,completed,delivery,2022-09-30,0,,WcFItrYB1u7l8TbljPxx,,1PfLddMfX9LrnyjEoTJi,,WcFItrYB1u7l8TbljPxx,,TRUE
h7zsKXJMGkeruuJupBCY,PO220928-5368,2024-06-17,2022-10-12,,,13,"160,2","161,55",completed,delivery,2022-09-30,9,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
nQBXQHQPhxYXwLEpnUbP,PO220927-5816,2024-06-17,2022-10-27,,,3,70,70,completed,delivery,2022-09-30,10,,WcFItrYB1u7l8TbljPxx,,enz0G1dXOsdkUgqhWJzD,,enz0G1dXOsdkUgqhWJzD,,TRUE
sKHEtq0RhLE7AgxeWhjJ,PO220927-4704,2024-06-17,2022-10-11,,,1,"24,6","24,6",completed,pickup,2022-09-30,,,5SbYMzADNTSypp3CHqdt,,,,zUSbxmxRpdcgdKQPanB3,,TRUE
u769c9iJKvnfO6ma68MO,PO220929-4624,2024-06-17,2022-10-29,,,1,10,10,completed,pickup,2022-09-30,,,WcFItrYB1u7l8TbljPxx,,,,WcFItrYB1u7l8TbljPxx,,TRUE
zygp7UBFmpInnmfoh1tu,PO220927-0536,2024-06-17,2022-10-12,,,6,"169,74","169,74",completed,delivery,2022-09-30,0,,b9BfyQpyz5fxTBbguFU8,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
W3WRmp8bBVS2ajKmJnLC,PO221003-4728,2024-06-17,2022-11-02,,,3,0,0,completed,pickup,2022-10-03,,,WcFItrYB1u7l8TbljPxx,,,,WcFItrYB1u7l8TbljPxx,,TRUE
2PpQ4WTjj3EZVzCyuArb,PO221003-5728,2024-06-17,2022-11-02,,,18,"142,1","142,1",completed,pickup,2022-10-04,,,cMU8oxxvoIYn85Ok0nIa,,,,,,FALSE
aF1KQpmcKQ4b3IpP6CwH,PO220927-2720,2024-06-17,2022-10-12,,,2,"117,94","117,94",completed,delivery,2022-10-04,20,,9v5o7nYtxHRr8wgwzc09,,enz0G1dXOsdkUgqhWJzD,,enz0G1dXOsdkUgqhWJzD,,TRUE
2bqm9wya18gEhjYXiZTo,PO220926-9560,2024-06-17,2022-10-11,,,10,"426,02","426,02",completed,delivery,2022-10-05,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
5HGr4zZNW7aodQIpRKNG,PO220912-3960,2024-06-17,2022-09-27,,,2,"359,52","381,02",confirmed,delivery,2022-10-05,0,,xNtjzzMTE4Jfvrml7yaw,,01vvuU5DBHzljemulhPS,,01vvuU5DBHzljemulhPS,,TRUE
6Nox8v1u9x1WqVollHd6,PO221004-1920,2024-06-17,2022-10-19,,,4,"173,5","173,5",confirmed,delivery,2022-10-05,,,96WfyBWlY4LIxh97AbYd,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
hg3lPZJ6gtFHduKSypjA,PO220928-9976,2024-06-17,2022-10-12,,,12,"112,39","113,29",completed,delivery,2022-10-05,6,,5SbYMzADNTSypp3CHqdt,,,,5SbYMzADNTSypp3CHqdt,,TRUE
hhExYuiTKeUptVyCORq0,PO220922-8832,2024-06-17,2022-10-22,,,15,"1275,65","1275,65",completed,delivery,2022-10-05,0,,OosAh6jwi62Cd5fvEZ8V,,LKcIpGMiK6kvzXPRnFFx,,LKcIpGMiK6kvzXPRnFFx,,TRUE
sEDk4QRYt5UItZ85acH1,PO221003-2296,2024-06-17,2022-11-02,,,8,"182,5","182,5",confirmed,delivery,2022-10-05,,,96WfyBWlY4LIxh97AbYd,,1xqK3yfuYjdPMMkmwnyn,,1xqK3yfuYjdPMMkmwnyn,,TRUE
3CxqohggFH3jZIS4HiVV,PO221005-2656,2024-06-17,2022-11-04,,,3,"67,2","67,2",completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,xlAE5L6pGZWQDePwE7f5,,WcFItrYB1u7l8TbljPxx,,TRUE
3Mxpsu3RHVqgMiaqeFQO,PO221005-0304,2024-06-17,2022-11-04,,,8,151,151,completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,ej7DzHTvjLhlzv9frJ1P,,ej7DzHTvjLhlzv9frJ1P,,TRUE
4w864sg3Q95pj5AT2zQM,PO221005-9256,2024-06-17,2022-11-04,,,6,"111,9","111,9",completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,1IPmNbRe0H46Rkk2DOqe,,1IPmNbRe0H46Rkk2DOqe,,TRUE
5TjCeZ9E0RiKfgQWcD7Y,PO221004-1904,2024-06-17,2022-11-03,,,5,165,165,completed,delivery,2022-10-06,25,,WcFItrYB1u7l8TbljPxx,,,,nJZ7sSwmAshZYcfTjY7K,,TRUE
5V9dXq588PPDE3fOgN1P,PO221003-5104,2024-06-17,2022-10-18,,,8,"177,5","177,5",completed,delivery,2022-10-06,,,9RMSz3WXxOJBhcHJsiq0,,oA3yaCQBKrRfWn2cv2TP,,oA3yaCQBKrRfWn2cv2TP,,TRUE
5z5jr2PsRYknptf2W8Rc,PO221003-2456,2024-06-17,2022-11-02,,,6,"293,5","293,5",completed,delivery,2022-10-06,0,,OosAh6jwi62Cd5fvEZ8V,,I7sAUmPGqeTGMkmaG3gH,,I7sAUmPGqeTGMkmaG3gH,,TRUE
9gQOgQUpN8uX9bk66mO2,PO220930-5688,2024-06-17,2022-10-15,,,4,"188,75","188,75",completed,delivery,2022-10-06,0,,OosAh6jwi62Cd5fvEZ8V,,j2o1LdybvFM5UvDkcGP6,,j2o1LdybvFM5UvDkcGP6,,TRUE
A5QLke47ImrVnQQ3Bgz6,PO221004-0304,2024-06-17,2022-11-03,,,6,"130,9","130,9",completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,hslv7cqX2qaW56WeOnwe,,hslv7cqX2qaW56WeOnwe,,TRUE
CIpg87xkoxH8h7v3TJ55,PO221004-6504,2024-06-17,2022-11-03,,,6,"287,28","287,28",completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,,,rjWT03Fscs4qvCFrcTqp,,TRUE
HdgMfbA9Vp1vZIkOVTgk,PO220930-0656,2024-06-17,2022-10-15,,,5,"127,5","127,5",completed,delivery,2022-10-06,0,,OosAh6jwi62Cd5fvEZ8V,,tzaNDksm9i1xetYGHyxA,,tzaNDksm9i1xetYGHyxA,,TRUE
M2isUYzcQJZR1pbKsXC6,PO220929-0384,2024-06-17,2022-10-14,,,6,111,111,completed,delivery,2022-10-06,,,9RMSz3WXxOJBhcHJsiq0,,yMtx9OCrdMIQKuei5zmB,,yMtx9OCrdMIQKuei5zmB,,TRUE
NWjPUFoAkIpeDVuhTnbR,PO221004-9904,2024-06-17,2022-10-19,,,4,101,101,completed,delivery,2022-10-06,,,9RMSz3WXxOJBhcHJsiq0,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
ODreVp84E0HUCTEePEGK,PO221005-3952,2024-06-17,2022-11-04,,,6,"295,64","295,64",completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,yMtx9OCrdMIQKuei5zmB,,yMtx9OCrdMIQKuei5zmB,,TRUE
UJ0jttrLWpBnVa8D29Kk,PO221004-5984,2024-06-17,2022-11-03,,,5,108,108,completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,LKcIpGMiK6kvzXPRnFFx,,LKcIpGMiK6kvzXPRnFFx,,TRUE
V1BEuF8mIpcrpxlTiGUD,PO221004-3384,2024-06-17,2022-10-04,,,1,63,"64,5",completed,delivery,2022-10-06,10,,5b15DX79SPcNpUyi4uQ0,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
YHdh7EK2eNINjmbtrMkh,PO221005-6208,2024-06-17,2022-11-03,,,7,"223,8","223,8",completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,FD9ABWXIARArH8imjnqX,,FD9ABWXIARArH8imjnqX,,TRUE
bUaNvo3IrIkqdLsqRA3w,PO221005-9624,2024-06-17,2022-11-04,,,9,230,230,completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,NjYIkRsADaWHu3Qk5NyS,,NjYIkRsADaWHu3Qk5NyS,,TRUE
dki9igQUWEPEKaiJ9kFx,PO221003-5744,2024-06-17,2022-11-02,,,1,252,252,completed,delivery,2022-10-06,0,,OosAh6jwi62Cd5fvEZ8V,,4yrii8tdlmMFhSyH85dB,,OosAh6jwi62Cd5fvEZ8V,,TRUE
iIH4KvRlwT7ti9PCSEBt,PO221005-3112,2024-06-17,2022-11-04,,,4,"75,4","75,4",completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,U1Qq0PQnjA1NdAwGNzz9,,U1Qq0PQnjA1NdAwGNzz9,,TRUE
lvMIqMZJJWfbj4194bQy,PO221004-4776,2024-06-17,2022-10-19,,,15,"377,81","377,81",completed,pickup,2022-10-06,,22,b9BfyQpyz5fxTBbguFU8,,mw612PZJBbGWlSUpTJCR,,mw612PZJBbGWlSUpTJCR,,TRUE
rVdrEFBCbi1HthDMizcR,PO220930-0848,2024-06-17,2022-10-30,,,2,108,108,completed,delivery,2022-10-06,,,WcFItrYB1u7l8TbljPxx,,1IPmNbRe0H46Rkk2DOqe,,1IPmNbRe0H46Rkk2DOqe,,TRUE
vLRV2jpCa57FIQMWEwPH,PO221006-1976,2024-06-17,2022-11-05,,,2,66,66,completed,delivery,2022-10-06,0,,WcFItrYB1u7l8TbljPxx,,enz0G1dXOsdkUgqhWJzD,,WcFItrYB1u7l8TbljPxx,,TRUE
wSdLjWXqez2DR2WBSqfc,PO220929-9440,2024-06-17,2022-10-14,,,4,102,102,completed,delivery,2022-10-06,0,,OosAh6jwi62Cd5fvEZ8V,,M6HsyHtBbU52nES1YTiz,,M6HsyHtBbU52nES1YTiz,,TRUE
AKAx7ruNZvFhmAcaB3iR,PO221004-0232,2024-06-17,2022-10-19,,,1,72,"73,5",confirmed,delivery,2022-10-07,10,,De0LQFAAw6JiFjMTbVuV,,MAJHzPTN7jyGxofzl4kq,,MAJHzPTN7jyGxofzl4kq,,TRUE
EToisORNw3ZwBwxZT9XC,PO221007-3432,2024-06-17,2022-11-06,,,2,42,42,completed,delivery,2022-10-07,10,,WcFItrYB1u7l8TbljPxx,,hQnIr8c4wmlVDp6xQfOl,,WcFItrYB1u7l8TbljPxx,,TRUE
HznjixWzE9rXnqfmD0Nj,PO221004-7416,2024-06-17,2022-10-18,,,11,"729,8",731,completed,delivery,2022-10-07,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
IpTefotr6vOW4Lr5vJVj,PO221004-7088,2024-06-17,2022-10-19,,,4,"75,37","75,37",completed,delivery,2022-10-07,0,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
LOZ6jrJyMWbe9Fk3OjG9,PO221004-6992,2024-06-17,2022-11-03,,,1,120,120,completed,delivery,2022-10-07,0,,LrjWIWNZR4WBS39LNW41,,IbdjueUKwFIbzt3UNqhu,,IbdjueUKwFIbzt3UNqhu,,TRUE
WKmh1SScrGXo4NTrFnl1,PO221005-2424,2024-06-17,2022-11-04,,,3,77,77,completed,delivery,2022-10-07,,,WcFItrYB1u7l8TbljPxx,,1qHpu0T4Hy3lQv4pOD7O,,1qHpu0T4Hy3lQv4pOD7O,,TRUE
cZTx7prq5sqsAGLnRXL1,PO221003-8632,2024-06-17,2022-10-17,,,5,"306,6","307,8",completed,delivery,2022-10-07,8,,5SbYMzADNTSypp3CHqdt,,lWu1YT8Eb2eB6c6f0CQy,,lWu1YT8Eb2eB6c6f0CQy,,TRUE
dobQ502gH3jmg3Z8zEdB,PO221004-4624,2024-06-17,2022-10-19,,,10,"309,4","309,4",completed,delivery,2022-10-07,0,,b9BfyQpyz5fxTBbguFU8,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
gd4nsttgrdmZO1Q41KGb,PO221005-9184,2024-06-17,2022-10-19,,,15,"187,52","188,87",completed,delivery,2022-10-07,9,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
i8frU2ZLmkcRqrsw6liY,PO221004-8632,2024-06-17,2022-10-18,,,1,"36,9","36,9",completed,pickup,2022-10-07,,,5SbYMzADNTSypp3CHqdt,,,,zUSbxmxRpdcgdKQPanB3,,TRUE
ZekWrDDG4qQmA5t0FnKK,PO221010-8024,2024-06-17,2022-11-09,,,17,"94,9","94,9",completed,pickup,2022-10-11,,,cMU8oxxvoIYn85Ok0nIa,,,,,,FALSE
bU9dOgmCutqRHf9YQe9g,PO221010-7976,2024-06-17,2022-11-09,,,13,"74,95","74,95",completed,pickup,2022-10-11,,,cMU8oxxvoIYn85Ok0nIa,,,,,,FALSE
MtSfhzDKbgBdgxBXumK5,PO221003-0896,2024-06-17,2022-10-18,,,7,"315,52","315,52",completed,delivery,2022-10-12,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
P50HRf7YiaVDZIRwobWE,PO221010-9200,2024-06-17,2022-10-25,,,3,78,78,confirmed,delivery,2022-10-12,,,96WfyBWlY4LIxh97AbYd,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
1YkrTK540UzzKHJOvgCN,PO221006-4272,2024-06-17,2022-11-05,,,6,"290,1","290,1",completed,delivery,2022-10-13,0,,OosAh6jwi62Cd5fvEZ8V,,LKcIpGMiK6kvzXPRnFFx,,LKcIpGMiK6kvzXPRnFFx,,TRUE
2I8BV2HfXrL20q5aAVrs,PO221012-1320,2024-06-17,2022-11-11,,,3,"84,4","84,4",completed,delivery,2022-10-13,,,WcFItrYB1u7l8TbljPxx,,U1Qq0PQnjA1NdAwGNzz9,,U1Qq0PQnjA1NdAwGNzz9,,TRUE
5iwcejFO3L5NgXMOK9aS,PO221011-9472,2024-06-17,2022-10-25,,,6,"156,82","156,82",completed,delivery,2022-10-13,0,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
6o5VFYExbyl3oXKgfDMA,PO221006-8080,2024-06-17,2022-10-21,,,4,105,105,completed,delivery,2022-10-13,0,,OosAh6jwi62Cd5fvEZ8V,,M6HsyHtBbU52nES1YTiz,,M6HsyHtBbU52nES1YTiz,,TRUE
BQ4WtIoaDtxIYPFOcRUm,PO221008-8968,2024-06-17,2022-11-07,,,4,"249,25","249,25",completed,delivery,2022-10-13,0,,OosAh6jwi62Cd5fvEZ8V,,4yrii8tdlmMFhSyH85dB,,OosAh6jwi62Cd5fvEZ8V,,TRUE
CmIh0a1QGAXhUfxzqagM,PO221011-0160,2024-06-17,2022-11-09,,,2,126,126,completed,delivery,2022-10-13,0,,OosAh6jwi62Cd5fvEZ8V,,LKcIpGMiK6kvzXPRnFFx,,OosAh6jwi62Cd5fvEZ8V,,TRUE
D0O1jCV15FMdIEyYzKLf,PO221007-8656,2024-06-17,2022-10-22,,,3,103,103,completed,delivery,2022-10-13,0,,OosAh6jwi62Cd5fvEZ8V,,tzaNDksm9i1xetYGHyxA,,tzaNDksm9i1xetYGHyxA,,TRUE
LfMD4woeQQy01osM5JG6,PO221012-4256,2024-06-17,2022-11-11,,,3,"78,2","78,2",completed,delivery,2022-10-13,,,WcFItrYB1u7l8TbljPxx,,MBmH9js9LxI7xnXytk87,,MBmH9js9LxI7xnXytk87,,TRUE
YcwDrsJHrhbuQQtu9Fen,PO221012-9904,2024-06-17,2022-11-11,,,4,80,80,completed,delivery,2022-10-13,,,WcFItrYB1u7l8TbljPxx,,Lg0C1CaopJF68qFCQjd7,,WcFItrYB1u7l8TbljPxx,,TRUE
boz2s2HBaG0O0pj3RlKV,PO221012-8304,2024-06-17,2022-11-11,,,8,210,210,completed,delivery,2022-10-13,,,WcFItrYB1u7l8TbljPxx,,49futB0lzCAqgZ69aUhG,,49futB0lzCAqgZ69aUhG,,TRUE
coerS48XNupt1y5Ij1KR,PO221012-6168,2024-06-17,2022-11-11,,,3,226,226,completed,delivery,2022-10-13,,,WcFItrYB1u7l8TbljPxx,,j2o1LdybvFM5UvDkcGP6,,j2o1LdybvFM5UvDkcGP6,,TRUE
jnm4ANgPpVhyaos95qsL,PO221011-2048,2024-06-17,2022-11-10,,,4,"110,2","110,2",completed,delivery,2022-10-13,,,WcFItrYB1u7l8TbljPxx,,oWkkYBQOOPAQdOI0O6NK,,oWkkYBQOOPAQdOI0O6NK,,TRUE
sqEAWnEpmmne3PsJwlbE,PO221012-2984,2024-06-17,2022-11-11,,,6,"133,3","133,3",completed,delivery,2022-10-13,,,WcFItrYB1u7l8TbljPxx,,sysXnbf8x0U2gfCdXMle,,sysXnbf8x0U2gfCdXMle,,TRUE
vsBoTPQTaps6k8KZLXYA,PO221012-8664,2024-06-17,2022-11-11,,,5,"91,3","91,3",completed,delivery,2022-10-13,,,WcFItrYB1u7l8TbljPxx,,xlAE5L6pGZWQDePwE7f5,,xlAE5L6pGZWQDePwE7f5,,TRUE
5EbJfXSnlE610YC9iXnv,PO221010-9744,2024-06-17,2022-10-24,,,3,"170,6","171,8",completed,delivery,2022-10-14,8,,5SbYMzADNTSypp3CHqdt,,lWu1YT8Eb2eB6c6f0CQy,,lWu1YT8Eb2eB6c6f0CQy,,TRUE
JdmmcC29Fhx8y9ZO4nWg,PO221011-8520,2024-06-17,2022-10-26,,,13,"429,19","429,19",completed,delivery,2022-10-14,0,,b9BfyQpyz5fxTBbguFU8,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
UbNYyiKtrh2Xr2KF1vAO,PO221017-2000,2024-06-17,2022-11-01,,,4,"836,62","836,62",completed,delivery,2022-10-14,0,,b9BfyQpyz5fxTBbguFU8,,1xqK3yfuYjdPMMkmwnyn,,b9BfyQpyz5fxTBbguFU8,,TRUE
bDUyjUDIYz5WXXczKnGq,PO221011-2400,2024-06-17,2022-10-25,,,9,"149,7","151,05",completed,delivery,2022-10-14,9,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
cy84tIuoabkgF9YF0oPk,PO221009-3248,2024-06-17,2022-10-23,,,12,"680,2","681,4",completed,delivery,2022-10-14,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
lAVCtj6PYKwjpUZQWHJI,PO221012-0424,2024-06-17,2022-10-27,,,5,"78,43","78,43",completed,delivery,2022-10-14,0,,b9BfyQpyz5fxTBbguFU8,,,,,,FALSE
LVRZ5o9vjaDJWnoelKch,PO221017-5912,2024-06-17,2022-11-15,,,2,"283,25","283,25",completed,delivery,2022-10-18,0,,OosAh6jwi62Cd5fvEZ8V,,4yrii8tdlmMFhSyH85dB,,OosAh6jwi62Cd5fvEZ8V,,TRUE
S5YVJfkAESF0M5ysbTwK,PO221013-5008,2024-06-17,2022-11-12,,,4,"174,75","174,75",completed,delivery,2022-10-18,0,,OosAh6jwi62Cd5fvEZ8V,,LKcIpGMiK6kvzXPRnFFx,,LKcIpGMiK6kvzXPRnFFx,,TRUE
VmHEJwMuieL78u9NaR7m,PO221013-3808,2024-06-17,2022-10-28,,,9,"258,75","258,75",completed,delivery,2022-10-18,0,,OosAh6jwi62Cd5fvEZ8V,,3eUjyaYNteevqxIDarjQ,,3eUjyaYNteevqxIDarjQ,,TRUE
iKqsfWDR8xErru1rQ5V8,PO221017-1304,2024-06-17,2022-11-16,,,8,"38,45","38,45",completed,pickup,2022-10-18,,,cMU8oxxvoIYn85Ok0nIa,,,,,,FALSE
wAfTH3NChGu5QQWDyowy,PO221013-8416,2024-06-17,2022-10-28,,,3,"136,5","136,5",completed,delivery,2022-10-18,0,,OosAh6jwi62Cd5fvEZ8V,,tzaNDksm9i1xetYGHyxA,,tzaNDksm9i1xetYGHyxA,,TRUE
APZLdG3k3JKgHRRUAcTg,PO221017-9760,2024-06-17,2022-11-01,,,1,"126,5","126,5",confirmed,delivery,2022-10-19,,,96WfyBWlY4LIxh97AbYd,,Alfk0rtkXCazOYfEOwPT,,Alfk0rtkXCazOYfEOwPT,,TRUE
GnrRvNcLO5Sb1lHMX0j4,PO221017-1904,2024-06-17,2022-11-01,,,3,"107,25","107,25",confirmed,delivery,2022-10-19,,,96WfyBWlY4LIxh97AbYd,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
HsMkhxlOIkY3bTqYGDyq,PO221007-1096,2024-06-17,2022-10-22,,,9,"393,17","393,17",completed,delivery,2022-10-19,,,kL7iDLy4sjqAEwmPrj3I,,G58WhpsgYj8zGM0iqGlK,,G58WhpsgYj8zGM0iqGlK,,TRUE
RIIKpcILl1wzudRIxiTp,PO221017-4608,2024-06-17,2022-11-16,,,2,96,96,confirmed,delivery,2022-10-19,,,96WfyBWlY4LIxh97AbYd,,IV7TW978aIOWyrr1P8cG,,IV7TW978aIOWyrr1P8cG,,TRUE
ctpMQqk2w4qNdgfL5S7g,PO221018-9456,2024-06-17,2022-11-17,,,1,96,96,confirmed,delivery,2022-10-19,,,96WfyBWlY4LIxh97AbYd,,IV7TW978aIOWyrr1P8cG,,IV7TW978aIOWyrr1P8cG,,TRUE
2R8FoZyvtclrCfjbTwNE,PO221018-7296,2024-06-17,2022-11-17,,,3,"136,4","136,4",completed,delivery,2022-10-20,,,WcFItrYB1u7l8TbljPxx,,nJZ7sSwmAshZYcfTjY7K,,nJZ7sSwmAshZYcfTjY7K,,TRUE
8pDYFGyuloVhfi324Yr9,PO221017-5024,2024-06-17,2022-11-16,,,4,"88,8","88,8",completed,delivery,2022-10-20,,,WcFItrYB1u7l8TbljPxx,,ej7DzHTvjLhlzv9frJ1P,,ej7DzHTvjLhlzv9frJ1P,,TRUE
CyrzhhH970mYhtgvqayc,PO221017-5688,2024-06-17,2022-11-16,,,4,110,110,completed,delivery,2022-10-20,,,WcFItrYB1u7l8TbljPxx,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
HTPfNJskeTzG38BRKDfy,PO221018-4280,2024-06-17,2022-11-17,,,3,92,92,completed,delivery,2022-10-20,,,WcFItrYB1u7l8TbljPxx,,LKcIpGMiK6kvzXPRnFFx,,LKcIpGMiK6kvzXPRnFFx,,TRUE
QX0VGCy3ELq9WJCl625d,PO221019-6160,2024-06-17,2022-11-02,,,16,"467,26","467,26",completed,pickup,2022-10-20,,22,b9BfyQpyz5fxTBbguFU8,,mw612PZJBbGWlSUpTJCR,,mw612PZJBbGWlSUpTJCR,,TRUE
SMz1NbaFOa5kANIfJaby,PO221017-7632,2024-06-17,2022-11-16,,,5,"123,2","123,2",completed,delivery,2022-10-20,,,WcFItrYB1u7l8TbljPxx,,j2o1LdybvFM5UvDkcGP6,,j2o1LdybvFM5UvDkcGP6,,TRUE
TlrBKoQ4dHVwaYYiQ44n,PO221018-0248,2024-06-17,2022-11-17,,,10,"288,61","288,61",completed,delivery,2022-10-20,,,WcFItrYB1u7l8TbljPxx,,IHXahGTopZRFPI7Rf4PD,,IHXahGTopZRFPI7Rf4PD,,TRUE
UCaaWtNf3Mynx5dB4YhU,PO221017-8976,2024-06-17,2022-11-16,,,6,182,182,completed,delivery,2022-10-20,,,WcFItrYB1u7l8TbljPxx,,LzRkQDnQIcUHUoYUx1yU,,LzRkQDnQIcUHUoYUx1yU,,TRUE
Zsk2k0ERbePKaYsUouir,PO221019-8040,2024-06-17,2022-11-18,,,11,"299,1","299,1",completed,delivery,2022-10-20,,,WcFItrYB1u7l8TbljPxx,,,,WcFItrYB1u7l8TbljPxx,,TRUE
bshq0eKtaPNRWxWiHxpX,PO221017-2536,2024-06-17,2022-11-16,,,4,"95,4","95,4",completed,delivery,2022-10-20,,,WcFItrYB1u7l8TbljPxx,,cEuE0YOEKcVpm79Rsxk3,,cEuE0YOEKcVpm79Rsxk3,,TRUE
J2g6eugDOGJV6ORXi6Ak,PO221019-0128,2024-06-17,2022-11-02,,,10,"115,42","116,77",completed,delivery,2022-10-21,9,,5SbYMzADNTSypp3CHqdt,,seM9tlrmwhL5LruEHSez,,seM9tlrmwhL5LruEHSez,,TRUE
KpbRMYg1ZsP18ihwsISZ,PO221018-6416,2024-06-17,2022-11-01,,,1,"36,9","36,9",completed,pickup,2022-10-21,,,5SbYMzADNTSypp3CHqdt,,zUSbxmxRpdcgdKQPanB3,,zUSbxmxRpdcgdKQPanB3,,TRUE
Pxo2fWMQ6fdPrjsza1Xl,PO221016-9352,2024-06-17,2022-10-30,,,5,"152,15","153,35",completed,delivery,2022-10-21,8,,5SbYMzADNTSypp3CHqdt,,lWu1YT8Eb2eB6c6f0CQy,,lWu1YT8Eb2eB6c6f0CQy,,TRUE
QDiBqsH2ZswhUNFP811O,PO221018-5472,2024-06-17,2022-11-02,,,9,"301,8","301,8",confirmed,delivery,2022-10-21,0,,b9BfyQpyz5fxTBbguFU8,,y8wifilUDIxGFzk61Inf,,y8wifilUDIxGFzk61Inf,,TRUE
lroOAmgabKqYQfvTwN5K,PO221016-5664,2024-06-17,2022-10-30,,,11,"735,9","737,1",completed,delivery,2022-10-21,8,,5SbYMzADNTSypp3CHqdt,,6Ps1HcE0hJIXWi51Nkl3,,6Ps1HcE0hJIXWi51Nkl3,,TRUE
yhhfMRqXUUhQ4PxTHZps,PO221017-4776,2024-06-17,2022-11-01,,,1,238,"239,5",completed,delivery,2022-10-21,10,,De0LQFAAw6JiFjMTbVuV,,3Bp3hrg2a0RX8Mqo6Cj0,,3Bp3hrg2a0RX8Mqo6Cj0,,TRUE
z9EaAKgCbCeivchc98BT,PO221019-5648,2024-06-17,2022-11-03,,,1,54,54,completed,delivery,2022-10-21,0,,b9BfyQpyz5fxTBbguFU8,,1xqK3yfuYjdPMMkmwnyn,,1xqK3yfuYjdPMMkmwnyn,,TRUE
2NHSbzF1hMkuRlWfboMy,PO221023-8672,2024-06-17,2022-11-07,,,2,52,52,confirmed,delivery,2022-10-25,,,iyecptCf2ib79GmaepWK,,1qHpu0T4Hy3lQv4pOD7O,,1qHpu0T4Hy3lQv4pOD7O,,TRUE
Ho6lLBQISevqLdGOcLXP,PO221021-1456,2024-06-17,2022-11-05,,,3,"148,6","148,6",completed,delivery,2022-10-25,0,,OosAh6jwi62Cd5fvEZ8V,,j2o1LdybvFM5UvDkcGP6,,j2o1LdybvFM5UvDkcGP6,,TRUE
K9UUec21SBpQ6ilT63f9,PO221021-0456,2024-06-17,2022-11-20,,,5,219,219,completed,delivery,2022-10-25,0,,OosAh6jwi62Cd5fvEZ8V,,LKcIpGMiK6kvzXPRnFFx,,LKcIpGMiK6kvzXPRnFFx,,TRUE
